event_id,symbol,market,confirm_date,fold,holdout
CINELINE.NS:3:58,CINELINE.NS,INDIA,2021-08-23,4,False
CINELINE.NS:5:61,CINELINE.NS,INDIA,2021-08-18,4,False
CINELINE.NS:1:71,CINELINE.NS,INDIA,2021-11-04,4,False
CINELINE.NS:33:72,CINELINE.NS,INDIA,2021-10-25,4,False
CINELINE.NS:2:74,CINELINE.NS,INDIA,2022-01-25,4,False
CINELINE.NS:4:75,CINELINE.NS,INDIA,2022-01-18,4,False
CINELINE.NS:2:76,CINELINE.NS,INDIA,2022-02-25,4,False
CINELINE.NS:4:77,CINELINE.NS,INDIA,2022-02-28,4,False
CINELINE.NS:34:92,CINELINE.NS,INDIA,2022-06-17,5,False
CINELINE.NS:34:94,CINELINE.NS,INDIA,2022-08-23,5,False
CINELINE.NS:1:101,CINELINE.NS,INDIA,2022-11-18,5,False
CINELINE.NS:7:109,CINELINE.NS,INDIA,2023-08-29,5,False
CINELINE.NS:42:111,CINELINE.NS,INDIA,2023-10-26,5,False
CINELINE.NS:41:116,CINELINE.NS,INDIA,2024-03-14,5,False
CINELINE.NS:36:124,CINELINE.NS,INDIA,2024-04-16,0,True
CINELINE.NS:36:133,CINELINE.NS,INDIA,2024-09-02,0,True
CINELINE.NS:8:140,CINELINE.NS,INDIA,2025-01-22,0,True
CINELINE.NS:41:141,CINELINE.NS,INDIA,2025-01-16,0,True
CINELINE.NS:9:142,CINELINE.NS,INDIA,2024-12-27,0,True
CINELINE.NS:43:145,CINELINE.NS,INDIA,2024-12-24,0,True
CINELINE.NS:4:149,CINELINE.NS,INDIA,2025-02-25,0,True
CINELINE.NS:5:159,CINELINE.NS,INDIA,2025-11-10,0,True
CINEVISTA.NS:1:4,CINEVISTA.NS,INDIA,2017-02-22,2,False
CINEVISTA.NS:9:18,CINEVISTA.NS,INDIA,2018-05-07,3,False
CINEVISTA.NS:10:19,CINEVISTA.NS,INDIA,2018-04-25,3,False
CINEVISTA.NS:1:23,CINEVISTA.NS,INDIA,2018-08-28,3,False
CINEVISTA.NS:0:25,CINEVISTA.NS,INDIA,2019-01-04,3,False
CINEVISTA.NS:0:26,CINEVISTA.NS,INDIA,2019-03-28,3,False
CINEVISTA.NS:1:30,CINEVISTA.NS,INDIA,2020-02-04,4,False
CINEVISTA.NS:10:34,CINEVISTA.NS,INDIA,2019-11-15,3,False
CINEVISTA.NS:1:39,CINEVISTA.NS,INDIA,2020-08-26,4,False
CINEVISTA.NS:0:42,CINEVISTA.NS,INDIA,2021-01-27,4,False
CINEVISTA.NS:6:43,CINEVISTA.NS,INDIA,2020-12-18,4,False
CINEVISTA.NS:5:57,CINEVISTA.NS,INDIA,2021-05-07,4,False
CINEVISTA.NS:2:59,CINEVISTA.NS,INDIA,2021-05-07,4,False
CINEVISTA.NS:17:67,CINEVISTA.NS,INDIA,2021-08-26,4,False
CINEVISTA.NS:22:73,CINEVISTA.NS,INDIA,2021-09-22,4,False
CINEVISTA.NS:26:76,CINEVISTA.NS,INDIA,2021-10-26,4,False
CINEVISTA.NS:18:104,CINEVISTA.NS,INDIA,2022-12-27,5,False
CINEVISTA.NS:14:130,CINEVISTA.NS,INDIA,2023-11-02,5,False
CINEVISTA.NS:15:131,CINEVISTA.NS,INDIA,2023-11-02,5,False
CINEVISTA.NS:21:137,CINEVISTA.NS,INDIA,2023-11-30,5,False
CINEVISTA.NS:30:146,CINEVISTA.NS,INDIA,2024-02-28,5,False
CINEVISTA.NS:21:148,CINEVISTA.NS,INDIA,2024-05-13,0,True
CINEVISTA.NS:27:152,CINEVISTA.NS,INDIA,2024-05-02,0,True
CINEVISTA.NS:30:153,CINEVISTA.NS,INDIA,2024-04-19,0,True
CINEVISTA.NS:11:157,CINEVISTA.NS,INDIA,2024-10-23,0,True
CINEVISTA.NS:27:158,CINEVISTA.NS,INDIA,2024-10-23,0,True
CINEVISTA.NS:27:164,CINEVISTA.NS,INDIA,2024-12-19,0,True
CINEVISTA.NS:21:174,CINEVISTA.NS,INDIA,2025-07-15,0,True
CINEVISTA.NS:11:180,CINEVISTA.NS,INDIA,2025-07-01,0,True
CINEVISTA.NS:35:200,CINEVISTA.NS,INDIA,2026-05-13,0,True
CIPLA.NS:1:22,CIPLA.NS,INDIA,2017-11-13,3,False
CIPLA.NS:8:24,CIPLA.NS,INDIA,2018-02-02,3,False
CIPLA.NS:4:31,CIPLA.NS,INDIA,2018-02-23,3,False
CIPLA.NS:8:34,CIPLA.NS,INDIA,2018-02-28,3,False
CIPLA.NS:3:39,CIPLA.NS,INDIA,2018-05-11,3,False
CIPLA.NS:6:40,CIPLA.NS,INDIA,2018-05-11,3,False
CIPLA.NS:0:44,CIPLA.NS,INDIA,2018-11-07,3,False
CIPLA.NS:11:56,CIPLA.NS,INDIA,2018-08-10,3,False
CIPLA.NS:12:60,CIPLA.NS,INDIA,2018-10-05,3,False
CIPLA.NS:15:71,CIPLA.NS,INDIA,2019-05-09,3,False
CIPLA.NS:24:111,CIPLA.NS,INDIA,2021-05-05,4,False
CIPLA.NS:29:120,CIPLA.NS,INDIA,2022-04-25,5,False
CIPLA.NS:27:122,CIPLA.NS,INDIA,2022-03-28,0,False
CIPLA.NS:34:143,CIPLA.NS,INDIA,2023-01-12,5,False
CIPLA.NS:40:156,CIPLA.NS,INDIA,2023-09-14,5,False
CIPLA.NS:43:172,CIPLA.NS,INDIA,2024-12-13,0,True
CIPLA.NS:51:186,CIPLA.NS,INDIA,2025-09-26,0,True
CIPLA.NS:46:187,CIPLA.NS,INDIA,2025-09-09,0,True
CIPLA.NS:50:190,CIPLA.NS,INDIA,2025-09-09,0,True
CIPLA.NS:51:192,CIPLA.NS,INDIA,2025-10-31,0,True
CIPLA.NS:42:205,CIPLA.NS,INDIA,2026-06-18,0,True
CIPLA.NS:53:207,CIPLA.NS,INDIA,2026-06-03,0,True
CLEAN.NS:1:2,CLEAN.NS,INDIA,2021-12-17,4,False
CLEAN.NS:14:6,CLEAN.NS,INDIA,2024-01-25,5,False
CLEAN.NS:10:10,CLEAN.NS,INDIA,2024-01-09,5,False
CLEAN.NS:14:20,CLEAN.NS,INDIA,2024-07-22,0,True
CLEAN.NS:18:35,CLEAN.NS,INDIA,2025-01-14,0,True
CLEAN.NS:20:44,CLEAN.NS,INDIA,2025-07-22,0,True
CLEAN.NS:15:48,CLEAN.NS,INDIA,2025-06-13,0,True
CLEDUCATE.NS:22:3,CLEDUCATE.NS,INDIA,2020-11-14,4,False
CLEDUCATE.NS:11:33,CLEDUCATE.NS,INDIA,2021-09-20,4,False
CLEDUCATE.NS:9:41,CLEDUCATE.NS,INDIA,2022-02-08,4,False
CLEDUCATE.NS:33:57,CLEDUCATE.NS,INDIA,2022-10-12,5,False
CLEDUCATE.NS:35:58,CLEDUCATE.NS,INDIA,2022-09-29,5,False
CLEDUCATE.NS:35:62,CLEDUCATE.NS,INDIA,2022-11-11,5,False
CLEDUCATE.NS:41:82,CLEDUCATE.NS,INDIA,2024-02-13,5,False
CLEDUCATE.NS:4:83,CLEDUCATE.NS,INDIA,2024-02-09,5,False
CLEDUCATE.NS:7:92,CLEDUCATE.NS,INDIA,2024-08-14,0,True
CLEDUCATE.NS:40:94,CLEDUCATE.NS,INDIA,2024-08-09,0,True
CLEDUCATE.NS:41:98,CLEDUCATE.NS,INDIA,2024-07-24,0,True
CLEDUCATE.NS:41:106,CLEDUCATE.NS,INDIA,2025-02-17,0,True
CLEDUCATE.NS:1:120,CLEDUCATE.NS,INDIA,2024-12-24,0,True
CLEDUCATE.NS:2:121,CLEDUCATE.NS,INDIA,2024-12-26,0,True
CLEDUCATE.NS:6:154,CLEDUCATE.NS,INDIA,2025-09-25,0,True
CLEDUCATE.NS:41:156,CLEDUCATE.NS,INDIA,2025-09-30,0,True
CLEDUCATE.NS:3:157,CLEDUCATE.NS,INDIA,2025-09-10,0,True
CLEDUCATE.NS:40:162,CLEDUCATE.NS,INDIA,2026-01-08,0,True
CLEDUCATE.NS:30:167,CLEDUCATE.NS,INDIA,2026-05-08,0,True
CLSEL.NS:7:3,CLSEL.NS,INDIA,2022-05-09,5,False
CLSEL.NS:8:4,CLSEL.NS,INDIA,2022-05-06,5,False
CLSEL.NS:7:13,CLSEL.NS,INDIA,2022-09-27,5,False
CLSEL.NS:2:27,CLSEL.NS,INDIA,2023-03-01,5,False
CLSEL.NS:14:38,CLSEL.NS,INDIA,2023-10-25,5,False
CLSEL.NS:14:41,CLSEL.NS,INDIA,2024-06-28,0,True
CLSEL.NS:21:49,CLSEL.NS,INDIA,2025-02-17,0,True
CLSEL.NS:26:52,CLSEL.NS,INDIA,2025-08-01,0,True
CLSEL.NS:27:54,CLSEL.NS,INDIA,2025-05-30,0,True
CLSEL.NS:16:56,CLSEL.NS,INDIA,2025-11-25,0,True
CLSEL.NS:20:58,CLSEL.NS,INDIA,2025-11-07,0,True
CLSEL.NS:17:63,CLSEL.NS,INDIA,2026-03-16,0,True
CLSEL.NS:29:75,CLSEL.NS,INDIA,2026-05-13,0,True
CLSEL.NS:32:76,CLSEL.NS,INDIA,2026-05-13,0,True
CLSEL.NS:29:80,CLSEL.NS,INDIA,2026-06-09,0,True
CMSINFO.NS:1:1,CMSINFO.NS,INDIA,2022-12-26,5,False
CMSINFO.NS:4:15,CMSINFO.NS,INDIA,2023-10-27,5,False
CMSINFO.NS:15:41,CMSINFO.NS,INDIA,2025-04-09,0,True
CMSINFO.NS:0:55,CMSINFO.NS,INDIA,2026-05-05,0,True
CNL.NS:1:7,CNL.NS,INDIA,2019-06-20,3,False
CNL.NS:8:10,CNL.NS,INDIA,2020-03-27,4,False
CNL.NS:7:11,CNL.NS,INDIA,2020-03-20,4,False
CNL.NS:8:13,CNL.NS,INDIA,2020-06-22,4,False
CNL.NS:11:16,CNL.NS,INDIA,2020-11-04,4,False
CNL.NS:32:46,CNL.NS,INDIA,2023-09-08,5,False
CNL.NS:36:52,CNL.NS,INDIA,2023-10-20,5,False
CNL.NS:27:64,CNL.NS,INDIA,2023-12-04,5,False
CNL.NS:27:70,CNL.NS,INDIA,2024-02-06,5,False
CNL.NS:25:76,CNL.NS,INDIA,2024-05-08,0,True
CNL.NS:26:77,CNL.NS,INDIA,2024-08-06,0,True
CNL.NS:40:87,CNL.NS,INDIA,2024-09-25,0,True
CNL.NS:41:88,CNL.NS,INDIA,2024-10-07,0,True
CNL.NS:44:90,CNL.NS,INDIA,2024-09-26,0,True
CNL.NS:40:93,CNL.NS,INDIA,2024-11-19,0,True
CNL.NS:42:95,CNL.NS,INDIA,2024-12-23,0,True
COALINDIA.NS:6:7,COALINDIA.NS,INDIA,2017-10-31,3,False
COALINDIA.NS:8:10,COALINDIA.NS,INDIA,2018-03-21,3,False
COALINDIA.NS:10:12,COALINDIA.NS,INDIA,2018-03-13,3,False
COALINDIA.NS:19:34,COALINDIA.NS,INDIA,2019-11-20,3,False
COALINDIA.NS:27:51,COALINDIA.NS,INDIA,2021-05-25,4,False
COALINDIA.NS:23:59,COALINDIA.NS,INDIA,2021-11-23,4,False
COALINDIA.NS:32:64,COALINDIA.NS,INDIA,2021-10-29,4,False
COALINDIA.NS:32:81,COALINDIA.NS,INDIA,2022-05-12,5,False
COALINDIA.NS:33:83,COALINDIA.NS,INDIA,2022-03-16,0,False
COALINDIA.NS:18:93,COALINDIA.NS,INDIA,2022-09-27,5,False
COALINDIA.NS:21:96,COALINDIA.NS,INDIA,2022-12-26,5,False
COALINDIA.NS:39:98,COALINDIA.NS,INDIA,2022-11-21,5,False
COALINDIA.NS:18:99,COALINDIA.NS,INDIA,2023-02-02,5,False
COALINDIA.NS:21:100,COALINDIA.NS,INDIA,2023-02-03,5,False
COALINDIA.NS:18:103,COALINDIA.NS,INDIA,2023-03-23,5,False
COALINDIA.NS:39:105,COALINDIA.NS,INDIA,2023-06-05,5,False
COALINDIA.NS:50:144,COALINDIA.NS,INDIA,2024-07-22,0,True
COALINDIA.NS:48:146,COALINDIA.NS,INDIA,2024-09-10,0,True
COALINDIA.NS:58:157,COALINDIA.NS,INDIA,2025-06-04,0,True
COALINDIA.NS:47:158,COALINDIA.NS,INDIA,2025-05-28,0,True
COALINDIA.NS:58:162,COALINDIA.NS,INDIA,2025-09-30,0,True
COALINDIA.NS:59:168,COALINDIA.NS,INDIA,2026-01-21,0,True
COALINDIA.NS:61:174,COALINDIA.NS,INDIA,2026-02-12,0,True
COALINDIA.NS:56:179,COALINDIA.NS,INDIA,2026-04-13,0,True
COASTCORP.NS:1:2,COASTCORP.NS,INDIA,2022-05-12,5,False
COASTCORP.NS:0:6,COASTCORP.NS,INDIA,2022-07-29,5,False
COASTCORP.NS:2:10,COASTCORP.NS,INDIA,2022-09-20,5,False
COASTCORP.NS:13:15,COASTCORP.NS,INDIA,2023-10-25,5,False
COASTCORP.NS:8:29,COASTCORP.NS,INDIA,2024-02-14,5,False
COASTCORP.NS:18:30,COASTCORP.NS,INDIA,2024-02-14,5,False
COASTCORP.NS:1:31,COASTCORP.NS,INDIA,2024-01-24,5,False
COASTCORP.NS:16:32,COASTCORP.NS,INDIA,2024-01-24,5,False
COASTCORP.NS:18:39,COASTCORP.NS,INDIA,2024-08-16,0,True
COASTCORP.NS:23:65,COASTCORP.NS,INDIA,2025-12-08,0,True
COASTCORP.NS:15:66,COASTCORP.NS,INDIA,2025-12-05,0,True
COASTCORP.NS:22:74,COASTCORP.NS,INDIA,2026-06-02,0,True
COCHINSHIP.NS:12:4,COCHINSHIP.NS,INDIA,2019-06-19,3,False
COCHINSHIP.NS:14:13,COCHINSHIP.NS,INDIA,2020-01-28,4,False
COCHINSHIP.NS:23:20,COCHINSHIP.NS,INDIA,2020-10-14,4,False
COCHINSHIP.NS:19:27,COCHINSHIP.NS,INDIA,2021-01-19,4,False
COCHINSHIP.NS:15:29,COCHINSHIP.NS,INDIA,2021-01-15,4,False
COCHINSHIP.NS:16:34,COCHINSHIP.NS,INDIA,2021-03-19,4,False
COCHINSHIP.NS:19:35,COCHINSHIP.NS,INDIA,2021-03-18,4,False
COCHINSHIP.NS:14:40,COCHINSHIP.NS,INDIA,2021-06-30,4,False
COCHINSHIP.NS:10:42,COCHINSHIP.NS,INDIA,2021-06-25,4,False
COCHINSHIP.NS:19:45,COCHINSHIP.NS,INDIA,2021-09-22,4,False
COCHINSHIP.NS:19:49,COCHINSHIP.NS,INDIA,2021-11-24,4,False
COCHINSHIP.NS:8:64,COCHINSHIP.NS,INDIA,2023-03-16,5,False
COCHINSHIP.NS:1:75,COCHINSHIP.NS,INDIA,2022-12-09,5,False
COCHINSHIP.NS:41:98,COCHINSHIP.NS,INDIA,2024-11-12,0,True
COCHINSHIP.NS:41:99,COCHINSHIP.NS,INDIA,2025-01-14,0,True
COCHINSHIP.NS:45:106,COCHINSHIP.NS,INDIA,2025-07-29,0,True
COCHINSHIP.NS:44:108,COCHINSHIP.NS,INDIA,2025-07-16,0,True
COCHINSHIP.NS:49:115,COCHINSHIP.NS,INDIA,2026-01-13,0,True
COCHINSHIP.NS:46:116,COCHINSHIP.NS,INDIA,2026-01-09,0,True
COCHINSHIP.NS:48:118,COCHINSHIP.NS,INDIA,2026-01-08,0,True
COCHINSHIP.NS:47:125,COCHINSHIP.NS,INDIA,2026-05-13,0,True
COFFEEDAY.NS:1:4,COFFEEDAY.NS,INDIA,2017-08-11,2,False
COFFEEDAY.NS:7:22,COFFEEDAY.NS,INDIA,2018-10-05,3,False
COFFEEDAY.NS:10:23,COFFEEDAY.NS,INDIA,2018-09-25,3,False
COFFEEDAY.NS:9:25,COFFEEDAY.NS,INDIA,2018-12-11,3,False
COFFEEDAY.NS:0:27,COFFEEDAY.NS,INDIA,2019-02-05,3,False
COFFEEDAY.NS:27:34,COFFEEDAY.NS,INDIA,2021-07-22,4,False
COFFEEDAY.NS:24:36,COFFEEDAY.NS,INDIA,2021-10-29,4,False
COFFEEDAY.NS:22:43,COFFEEDAY.NS,INDIA,2022-05-04,5,False
COFFEEDAY.NS:23:44,COFFEEDAY.NS,INDIA,2022-05-10,5,False
COFFEEDAY.NS:21:47,COFFEEDAY.NS,INDIA,2022-02-11,4,False
COFFEEDAY.NS:26:64,COFFEEDAY.NS,INDIA,2022-12-13,5,False
COFFEEDAY.NS:27:80,COFFEEDAY.NS,INDIA,2023-09-12,5,False
COFFEEDAY.NS:22:85,COFFEEDAY.NS,INDIA,2023-10-10,5,False
COFFEEDAY.NS:28:86,COFFEEDAY.NS,INDIA,2023-10-26,5,False
COFFEEDAY.NS:39:87,COFFEEDAY.NS,INDIA,2023-10-26,5,False
COFFEEDAY.NS:28:88,COFFEEDAY.NS,INDIA,2023-12-07,5,False
COFFEEDAY.NS:32:94,COFFEEDAY.NS,INDIA,2024-01-03,5,False
COFFEEDAY.NS:21:96,COFFEEDAY.NS,INDIA,2024-02-29,5,False
COFFEEDAY.NS:30:99,COFFEEDAY.NS,INDIA,2024-05-28,0,True
COFFEEDAY.NS:21:100,COFFEEDAY.NS,INDIA,2024-05-09,0,True
COFFEEDAY.NS:35:101,COFFEEDAY.NS,INDIA,2024-05-13,0,True
COFFEEDAY.NS:37:107,COFFEEDAY.NS,INDIA,2024-09-06,0,True
COFFEEDAY.NS:25:112,COFFEEDAY.NS,INDIA,2025-06-03,0,True
COFFEEDAY.NS:45:113,COFFEEDAY.NS,INDIA,2025-06-04,0,True
COFFEEDAY.NS:29:119,COFFEEDAY.NS,INDIA,2025-07-08,0,True
COFFEEDAY.NS:38:126,COFFEEDAY.NS,INDIA,2025-09-29,0,True
COFFEEDAY.NS:23:129,COFFEEDAY.NS,INDIA,2025-09-15,0,True
COFFEEDAY.NS:36:136,COFFEEDAY.NS,INDIA,2026-01-12,0,True
COFORGE.NS:1:1,COFORGE.NS,INDIA,2017-01-17,2,False
COFORGE.NS:15:14,COFORGE.NS,INDIA,2018-09-25,3,False
COFORGE.NS:22:27,COFORGE.NS,INDIA,2019-05-10,3,False
COFORGE.NS:18:29,COFORGE.NS,INDIA,2019-04-10,3,False
COFORGE.NS:24:41,COFORGE.NS,INDIA,2019-09-19,3,False
COFORGE.NS:18:58,COFORGE.NS,INDIA,2020-06-15,4,False
COFORGE.NS:26:61,COFORGE.NS,INDIA,2020-06-15,4,False
COFORGE.NS:31:71,COFORGE.NS,INDIA,2020-11-03,4,False
COFORGE.NS:42:83,COFORGE.NS,INDIA,2021-09-28,4,False
COFORGE.NS:42:86,COFORGE.NS,INDIA,2022-01-20,4,False
COFORGE.NS:43:87,COFORGE.NS,INDIA,2022-01-19,4,False
COFORGE.NS:54:97,COFORGE.NS,INDIA,2022-12-26,5,False
COFORGE.NS:53:98,COFORGE.NS,INDIA,2022-12-12,5,False
COFORGE.NS:53:100,COFORGE.NS,INDIA,2023-01-13,5,False
COFORGE.NS:61:121,COFORGE.NS,INDIA,2023-09-29,5,False
COFORGE.NS:42:122,COFORGE.NS,INDIA,2023-09-25,5,False
COFORGE.NS:44:129,COFORGE.NS,INDIA,2024-01-04,5,False
COFORGE.NS:46:131,COFORGE.NS,INDIA,2024-01-03,5,False
COFORGE.NS:63:147,COFORGE.NS,INDIA,2024-08-06,0,True
COFORGE.NS:72:161,COFORGE.NS,INDIA,2025-08-11,0,True
COFORGE.NS:73:167,COFORGE.NS,INDIA,2026-01-27,0,True
COHANCE.NS:8:8,COHANCE.NS,INDIA,2021-05-14,4,False
COHANCE.NS:13:22,COHANCE.NS,INDIA,2022-04-20,5,False
COHANCE.NS:16:32,COHANCE.NS,INDIA,2023-07-04,5,False
COHANCE.NS:12:39,COHANCE.NS,INDIA,2023-10-30,5,False
COHANCE.NS:13:41,COHANCE.NS,INDIA,2023-10-26,5,False
COHANCE.NS:30:57,COHANCE.NS,INDIA,2025-05-09,0,True
COHANCE.NS:29:58,COHANCE.NS,INDIA,2025-09-19,0,True
COHANCE.NS:7:67,COHANCE.NS,INDIA,2026-05-18,0,True
COLPAL.NS:1:2,COLPAL.NS,INDIA,2017-04-20,2,False
COLPAL.NS:8:17,COLPAL.NS,INDIA,2018-07-17,3,False
COLPAL.NS:7:18,COLPAL.NS,INDIA,2018-06-20,3,False
COLPAL.NS:11:26,COLPAL.NS,INDIA,2019-05-06,3,False
COLPAL.NS:10:41,COLPAL.NS,INDIA,2020-03-02,4,False
COLPAL.NS:14:55,COLPAL.NS,INDIA,2020-05-05,4,False
COLPAL.NS:19:76,COLPAL.NS,INDIA,2020-12-22,4,False
COLPAL.NS:19:79,COLPAL.NS,INDIA,2021-02-23,4,False
COLPAL.NS:25:80,COLPAL.NS,INDIA,2021-03-19,4,False
COLPAL.NS:18:85,COLPAL.NS,INDIA,2021-08-06,4,False
COLPAL.NS:26:86,COLPAL.NS,INDIA,2021-06-08,4,False
COLPAL.NS:26:88,COLPAL.NS,INDIA,2021-08-02,4,False
COLPAL.NS:26:91,COLPAL.NS,INDIA,2021-09-27,4,False
COLPAL.NS:27:92,COLPAL.NS,INDIA,2021-09-29,4,False
COLPAL.NS:25:106,COLPAL.NS,INDIA,2022-05-09,5,False
COLPAL.NS:25:119,COLPAL.NS,INDIA,2022-08-16,5,False
COLPAL.NS:17:125,COLPAL.NS,INDIA,2022-11-04,5,False
COLPAL.NS:37:138,COLPAL.NS,INDIA,2023-05-24,5,False
COLPAL.NS:46:160,COLPAL.NS,INDIA,2024-04-10,0,True
COLPAL.NS:47:162,COLPAL.NS,INDIA,2024-11-13,0,True
COLPAL.NS:49:163,COLPAL.NS,INDIA,2024-11-05,0,True
COLPAL.NS:50:164,COLPAL.NS,INDIA,2024-10-28,0,True
COLPAL.NS:41:185,COLPAL.NS,INDIA,2026-05-26,0,True
COMPINFO.NS:2:7,COMPINFO.NS,INDIA,2017-03-08,2,False
COMPINFO.NS:0:15,COMPINFO.NS,INDIA,2018-03-26,3,False
COMPINFO.NS:4:16,COMPINFO.NS,INDIA,2018-01-18,3,False
COMPINFO.NS:2:19,COMPINFO.NS,INDIA,2018-03-08,3,False
COMPINFO.NS:7:23,COMPINFO.NS,INDIA,2018-04-26,3,False
COMPINFO.NS:0:26,COMPINFO.NS,INDIA,2018-06-25,3,False
COMPINFO.NS:8:34,COMPINFO.NS,INDIA,2018-09-06,3,False
COMPINFO.NS:0:36,COMPINFO.NS,INDIA,2018-08-16,3,False
COMPINFO.NS:21:39,COMPINFO.NS,INDIA,2020-02-26,4,False
COMPINFO.NS:22:40,COMPINFO.NS,INDIA,2020-03-04,4,False
COMPINFO.NS:20:42,COMPINFO.NS,INDIA,2020-02-03,4,False
COMPINFO.NS:22:51,COMPINFO.NS,INDIA,2020-07-03,4,False
COMPINFO.NS:22:54,COMPINFO.NS,INDIA,2020-09-02,4,False
COMPINFO.NS:19:65,COMPINFO.NS,INDIA,2020-12-22,4,False
COMPINFO.NS:20:66,COMPINFO.NS,INDIA,2020-12-22,4,False
COMPINFO.NS:18:67,COMPINFO.NS,INDIA,2020-12-17,4,False
COMPINFO.NS:28:73,COMPINFO.NS,INDIA,2021-01-19,4,False
COMPINFO.NS:18:75,COMPINFO.NS,INDIA,2021-03-19,4,False
COMPINFO.NS:25:76,COMPINFO.NS,INDIA,2021-03-17,4,False
COMPINFO.NS:27:77,COMPINFO.NS,INDIA,2021-03-19,4,False
COMPINFO.NS:31:94,COMPINFO.NS,INDIA,2021-12-21,4,False
COMPINFO.NS:8:97,COMPINFO.NS,INDIA,2022-02-22,4,False
COMPINFO.NS:10:106,COMPINFO.NS,INDIA,2022-03-29,0,False
COMPINFO.NS:14:109,COMPINFO.NS,INDIA,2022-06-06,5,False
COMPINFO.NS:21:117,COMPINFO.NS,INDIA,2023-07-17,5,False
COMPUSOFT.NS:0:1,COMPUSOFT.NS,INDIA,2016-11-17,2,False
COMPUSOFT.NS:1:4,COMPUSOFT.NS,INDIA,2017-05-25,2,False
COMPUSOFT.NS:2:15,COMPUSOFT.NS,INDIA,2018-01-18,3,False
COMPUSOFT.NS:9:16,COMPUSOFT.NS,INDIA,2018-01-29,3,False
COMPUSOFT.NS:4:17,COMPUSOFT.NS,INDIA,2018-01-05,3,False
COMPUSOFT.NS:22:29,COMPUSOFT.NS,INDIA,2020-12-23,4,False
COMPUSOFT.NS:5:40,COMPUSOFT.NS,INDIA,2021-06-24,4,False
COMPUSOFT.NS:12:43,COMPUSOFT.NS,INDIA,2021-07-02,4,False
COMPUSOFT.NS:3:62,COMPUSOFT.NS,INDIA,2022-04-20,5,False
COMPUSOFT.NS:11:66,COMPUSOFT.NS,INDIA,2022-07-04,5,False
COMPUSOFT.NS:6:78,COMPUSOFT.NS,INDIA,2023-01-24,5,False
COMPUSOFT.NS:8:79,COMPUSOFT.NS,INDIA,2023-01-19,5,False
COMPUSOFT.NS:31:95,COMPUSOFT.NS,INDIA,2024-02-14,5,False
COMPUSOFT.NS:32:96,COMPUSOFT.NS,INDIA,2024-03-12,5,False
COMPUSOFT.NS:34:97,COMPUSOFT.NS,INDIA,2024-03-07,5,False
COMPUSOFT.NS:32:105,COMPUSOFT.NS,INDIA,2024-06-05,0,True
COMPUSOFT.NS:33:115,COMPUSOFT.NS,INDIA,2024-08-06,0,True
COMPUSOFT.NS:29:121,COMPUSOFT.NS,INDIA,2024-09-20,0,True
COMPUSOFT.NS:6:133,COMPUSOFT.NS,INDIA,2025-05-08,0,True
COMPUSOFT.NS:27:134,COMPUSOFT.NS,INDIA,2025-06-18,0,True
COMPUSOFT.NS:27:138,COMPUSOFT.NS,INDIA,2025-07-10,0,True
COMPUSOFT.NS:13:148,COMPUSOFT.NS,INDIA,2026-05-19,0,True
COMSYN.NS:10:9,COMSYN.NS,INDIA,2025-11-14,0,True
CONCOR.NS:8:8,CONCOR.NS,INDIA,2018-01-31,3,False
CONCOR.NS:5:12,CONCOR.NS,INDIA,2018-06-19,3,False
CONCOR.NS:5:19,CONCOR.NS,INDIA,2018-07-13,3,False
CONCOR.NS:6:23,CONCOR.NS,INDIA,2019-02-15,3,False
CONCOR.NS:0:28,CONCOR.NS,INDIA,2019-04-24,3,False
CONCOR.NS:0:32,CONCOR.NS,INDIA,2019-08-05,3,False
CONCOR.NS:10:35,CONCOR.NS,INDIA,2019-07-23,3,False
CONCOR.NS:0:38,CONCOR.NS,INDIA,2020-03-02,4,False
CONCOR.NS:7:44,CONCOR.NS,INDIA,2019-10-09,3,False
CONCOR.NS:8:45,CONCOR.NS,INDIA,2019-10-09,3,False
CONCOR.NS:2:55,CONCOR.NS,INDIA,2020-12-11,4,False
CONCOR.NS:21:60,CONCOR.NS,INDIA,2021-01-22,4,False
CONCOR.NS:11:70,CONCOR.NS,INDIA,2021-03-18,4,False
CONCOR.NS:24:85,CONCOR.NS,INDIA,2021-08-23,4,False
CONCOR.NS:14:88,CONCOR.NS,INDIA,2021-10-20,4,False
CONCOR.NS:27:89,CONCOR.NS,INDIA,2021-09-20,4,False
CONCOR.NS:9:93,CONCOR.NS,INDIA,2021-12-21,4,False
CONCOR.NS:15:102,CONCOR.NS,INDIA,2022-04-27,5,False
CONCOR.NS:30:104,CONCOR.NS,INDIA,2022-04-19,5,False
CONCOR.NS:14:111,CONCOR.NS,INDIA,2022-08-23,5,False
CONCOR.NS:27:115,CONCOR.NS,INDIA,2022-09-29,5,False
CONCOR.NS:28:117,CONCOR.NS,INDIA,2022-12-26,5,False
CONCOR.NS:29:119,CONCOR.NS,INDIA,2022-11-21,5,False
CONCOR.NS:26:120,CONCOR.NS,INDIA,2022-11-15,5,False
CONCOR.NS:35:132,CONCOR.NS,INDIA,2023-10-12,5,False
CONCOR.NS:36:134,CONCOR.NS,INDIA,2023-09-29,5,False
CONCOR.NS:32:142,CONCOR.NS,INDIA,2023-12-21,5,False
CONCOR.NS:32:143,CONCOR.NS,INDIA,2024-03-20,5,False
